Date,Close,High,Low,Open,Volume
2011-06-15,9.790412902832031,9.89678121092729,9.734381197871905,9.880301580091464,399196000
2011-06-16,9.74277400970459,9.848243839310976,9.538127127893402,9.794910050523665,510591200
2011-06-17,9.595952033996582,9.865320426153374,9.568985511123218,9.857529866183699,615020000
2011-06-20,9.447935104370117,9.51924708939352,9.30351331284716,9.509059434362015,640645600
2011-06-21,9.746965408325195,9.761946453655202,9.44433933155525,9.488684793925236,493382400
2011-06-22,9.666362762451172,9.854830732309798,9.659470715157271,9.74276815557064,390583200
2011-06-23,9.924647331237793,9.938429830095277,9.531832512122952,9.556401140499634,559759200
2011-06-24,9.778428077697754,9.982176399814108,9.740674622706344,9.928842623773072,439807200
2011-06-27,9.948915481567383,10.004647144208116,9.80539300861233,9.81558066309155,339813600
2011-06-28,10.045395851135254,10.088542762790272,9.990863537866,9.997155512447472,294299600
2011-06-29,10.008840560913086,10.078653947077392,9.944119801077465,10.068766331025563,352545200
2011-06-30,10.057683944702148,10.071468046244805,9.97288947746912,10.028620357022966,322954800
2011-07-01,10.285100936889648,10.292291422346693,10.013635507856502,10.066070764884756,435313200
2011-07-05,10.469971656799316,10.48195713175715,10.262328503794869,10.277309547393697,355054000
2011-07-06,10.539787292480469,10.60990153581516,10.388474239360946,10.455591313219513,444626000
2011-07-07,10.702783584594727,10.726753732793536,10.606901391602673,10.626977460850796,399663600
2011-07-08,10.77799129486084,10.786681164361354,10.552969200400554,10.587127004351936,489633200
2011-07-11,10.606902122497559,10.779789798660065,10.571545771421254,10.677016350999907,442674400
2011-07-12,10.599414825439453,10.71716934365603,10.445703874074225,10.592822012596887,451609200
2011-07-13,10.72735595703125,10.786682465762784,10.67821550317114,10.736643501210613,391638800
2011-07-14,10.719862937927246,10.834921094317789,10.677016066184079,10.816942882335622,430533600
2011-07-15,10.934099197387695,10.936496292559946,10.761812382423992,10.821738161533235,484467200
2011-07-18,11.200172424316406,11.22564036324685,10.944887360362411,10.94938151426811,572653200
2011-07-19,11.291560173034668,11.345493222615076,11.185790332328349,11.326017221355785,819145600
2011-07-20,11.592686653137207,11.873440442830944,11.565720130782234,11.868946289137973,941340400
2011-07-21,11.6043701171875,11.687366722763658,11.502795227155302,11.594182464475237,526534400
2011-07-22,11.784449577331543,11.836884834388016,11.618154699212825,11.635233602367235,516728800
2011-07-25,11.940258979797363,11.985202919675755,11.674186983239949,11.696059279262158,589806000
2011-07-26,12.087374687194824,12.120034706376952,11.975612933655981,11.98520051351535,472011-07-27,11.763174057006836,12.064302295437077,11.749990035387198,12.00287794031138,659324400
2011-07-28,11.740108489990234,11.89501722368089,11.629545233670838,11.734116549890398,594034000
2011-07-29,11.699954986572266,11.839882634653595,11.505795053587178,11.614860497461008,632584400
2011-08-01,11.887826919555664,11.970224298216804,11.756588307470006,11.918688331908239,612836000
2011-08-02,11.652912139892578,11.922279719069381,11.636133273166555,11.914789196429115,639539600
2011-08-03,11.762579917907715,11.791943542416332,11.453062512525328,11.714938037216557,732508000
2011-08-04,11.30713939666748,11.725122890647855,11.30654012283922,11.667894240295292,871407600
2011-08-05,11.194780349731445,11.490816094130235,10.863689877970298,11.399128775706728,1204590800
2011-08-08,10.583235740661621,11.019496782255956,10.577542237992274,10.837321498910509,1143833600
2011-08-09,11.206465721130371,11.224443939070158,10.636868250934757,10.825635538808982,1082583600
2011-08-10,10.897246360778809,11.22564043761391,10.86159076598081,11.120769911598222,878656800
2011-08-11,11.19717788696289,11.249613158202202,10.928109480191756,11.101894927724938,741969200
2011-08-12,11.295755386352539,11.375156378039241,11.21305718805613,11.328114576870147,528976000
2011-08-15,11.488114356994629,11.534856908439862,11.328710743149719,11.37485402085721,460544000
2011-08-16,11.400322914123535,11.486916776367787,11.267886607329798,11.4314851511089,498750000
2011-08-17,11.399127006530762,11.521375678657083,11.326017192769475,11.455157914621541,442061200
2011-08-18,10.967958450317383,11.165715628387064,10.827731564164559,11.111481742827257,851435200
2011-08-19,10.667729377746582,10.996424294944406,10.666830866989962,10.851702455534394,775888400
2011-08-22,10.680014610290527,10.932903395372614,10.639564822208667,10.921816428178802,535315200
2011-08-23,11.194180488586426,11.195379036393724,10.696794349939246,10.7956721437453,656835200
2011-08-24,11.271483421325684,11.354780080330116,11.104289229311819,11.190283020501136,626267600
2011-08-25,11.197775840759277,11.24961183192867,10.93649802625478,10.938895121807027,871346000
2011-08-26,11.493212699890137,11.499803913267339,11.110284645320686,11.121370813389943,641477200
2011-08-29,11.684674263000488,11.730518315347188,11.62564778532543,11.63104045021455,405269200
2011-08-30,11.685271263122559,11.740702886784986,11.572010920714023,11.63313524515095,417922400
2011-08-31,11.530667304992676,11.747898934372085,11.441677114182545,11.702654946474407,522586400
2011-09-01,11.416803359985352,11.605869839889861,11.407515016304282,11.560326632118835,343725200
2011-09-02,11.207662582397461,11.326016365678335,11.141144786227656,11.228336329769046,438939200
2011-09-06,11.378152847290039,11.395830226166737,10.980842275621086,11.007509562575025,509698000
2011-09-07,11.503697395324707,11.553735560634792,11.445867870024381,11.552537012959153,350576800
2011-09-08,11.509989738464355,11.643924645152994,11.455157380699113,11.457853713006195,416158400
2011-09-09,11.31043529510498,11.565719533697488,11.236725417635826,11.503696695502716,564813200
2011-09-12,11.38414478302002,11.412309052502712,11.143241506775514,11.17620156703913,467832400
2011-09-13,11.524374008178711,11.572014286577438,11.393434651393436,11.450064839069295,440560400
2011-09-14,11.664600372314453,11.75179273305246,11.558531281928065,11.59628474122483,534724400
2011-09-15,11.774261474609375,11.795236056692696,11.68257498751206,11.728418231060719,417818800
2011-09-16,12.00018310546875,12.00018310546875,11.836286114958718,11.851567197438976,698513200
2011-09-19,12.333667755126953,12.381608846882516,11.841376854676387,11.89530908271703,823860800
2011-09-20,12.388203620910645,12.670155934544495,12.320487283755671,12.442136661082468,775754000
2011-09-21,12.348954200744629,12.63210430340036,12.34475928365583,12.573676301240003,605976000
2011-09-22,12.039732933044434,12.279437633563893,11.886322852826204,12.016062819957497,968480800
2011-09-23,12.114044189453125,12.187153999835958,11.980708556568242,11.99359254444903,546277200
2011-09-26,12.080185890197754,12.104456081915341,11.724525248920852,11.981008064828963,812876400
2011-09-27,11.963028907775879,12.262358561734711,11.927073280860014,12.246778243460325,632497600
2011-09-28,11.895612716674805,12.097263146059674,11.880630071849303,11.990894048744368,429637600
2011-09-29,11.70265007019043,12.051419399938807,11.572010789901963,12.042730330407924,651086800
2011-09-30,11.425494194030762,11.652314957667896,11.421299276859672,11.599279619197006,547640800
2011-10-03,11.224141120910645,11.46504439819244,11.181295042629863,11.397028819238338,669099200
2011-10-04,11.161216735839844,11.439872608169823,10.614093444273976,11.223240364224779,1233677200
2011-10-05,11.333510398864746,11.380551406396748,10.79567359925748,11.022194364785088,786469600
2011-10-06,11.30713939666748,11.529165149397716,11.140245235940178,11.186088483654338,812582400
2011-10-07,11.080320358276367,11.318226486836805,11.04106911946731,11.259499247067863,535458000
2011-10-10,11.64991569519043,11.64991569519043,11.332307776102578,11.358675823798597,442514800
2011-10-11,11.993889808654785,12.080483666631858,11.730515792565576,11.762575738505586,605687600
2011-10-12,12.050823211669922,12.262361303886477,11.989398835265531,12.205132645003866,622286000
2011-10-13,12.237788200378418,12.237788200378418,12.070594038878887,12.134414687527581,426185200
2011-10-14,12.644392013549805,12.644392013549805,12.442739921778271,12.489483291742152,573367200
2011-10-17,12.5841646194458,12.785216612223188,12.462813655020902,12.63659988551391,686044800
2011-10-18,12.651581764221191,12.72858726523333,12.464313058829761,12.63719918968543,881602400
2011-10-19,11.943851470947266,12.237488387727899,11.919281248856818,12.025650332051145,1104059600
2011-10-20,11.844675064086914,11.995688866438979,11.81171660416083,11.985201974630876,549270400
2011-10-21,11.771568298339844,11.959437089117918,11.70804685716708,11.928275642506728,621244400
2011-10-24,12.158089637756348,12.179961933432612,11.847373743218164,11.870744623589225,502138000
2011-10-25,11.91838264465332,12.181458218037749,11.90669800677268,12.135914213512981,430427200
2011-10-26,12.003179550170898,12.061607544403369,11.77995446449078,12.037935829707756,456304800
2011-10-27,12.125730514526367,12.254872048455018,12.04183456315402,12.211724324739787,494664800
2011-10-28,12.133520126342773,12.17546849879598,12.060410311521128,12.075092121864952,322842800
2011-10-31,12.128427505493164,12.264759525014872,12.016664917145516,12.057714781539689,385501200
2011-11-01,11.880631446838379,11.970220888427978,11.782053697470857,11.907598770467981,531790000
2011-11-02,11.907598495483398,11.998386482693281,11.838682803453398,11.98789959046214,327350800
2011-11-03,12.077190399169922,12.087078018707693,11.846175505821552,11.95733801659188,441386400
2011-11-04,11.992390632629395,12.088272022591088,11.960030653516093,12.046024427656741,302229200
2011-11-07,11.9771146774292,11.985205276282949,11.869248560432837,11.982508943397551,270275600
2011-11-08,12.17187213897705,12.224907475389397,12.031945293502202,12.051421293848419,400442000
2011-11-09,11.84377670288086,12.011869411187094,11.8123160270595,11.894414141197739,558684000
2011-11-10,11.542351722717285,11.90160806106597,11.450365170010562,11.896214595420481,744752400
2011-11-11,11.524374008178711,11.646622692610105,11.393734688415414,11.583999765481979,653786000
2011-11-14,11.363770484924316,11.543249410443424,11.332009769577084,11.491412620189582,432905200
2011-11-15,11.650511741638184,11.670586207228478,11.36945882209655,11.4099085902266,430810800
2011-11-16,11.5288667678833,11.719731095803118,11.51538270569772,11.663100914978738,349210400
2011-11-17,11.308340072631836,11.523174579856272,11.251110611409723,11.505196361624797,479900400
2011-11-18,11.234328269958496,11.3856413036526,11.232530448562803,11.353581355577203,371938000
2011-11-21,11.056650161743164,11.136651223535392,10.9637643116332,11.098297695666604,447980400
2011-11-22,11.28136920928955,11.323916842651762,11.114475081298837,11.116872176141689,409021200
2011-11-23,10.996121406555176,11.261294024803778,10.992825001072234,11.221442722790574,428271200
2011-11-25,10.893649101257324,11.120768261565997,10.886157779011565,11.038969391426361,254760800
2011-11-28,11.269686698913574,11.287664916180594,11.09620130282955,11.156726367431165,346413200
2011-11-29,11.182194709777832,11.350886708674144,11.092306026943993,11.261297262734747,375855200
2011-11-30,11.451860427856445,11.454257523169934,11.335004431619632,11.424594668813379,405938400
2011-12-01,11.623550415039062,11.655610369220947,11.408415880968796,11.462049696008187,387181200
2011-12-02,11.676584243774414,11.794338760092018,11.643025706808833,11.68047912392005,379055600
2011-12-05,11.775760650634766,11.877635604024746,11.697258177283958,11.790143222905893,357210000
2011-12-06,11.71403694152832,11.824301727770697,11.666995945386171,11.760779500898675,283598000
2011-12-07,11.658308029174805,11.713739668459455,11.588493815334635,11.683476734548243,304746400
2011-12-08,11.705348014831543,11.850369085341905,11.692464027176493,11.72901893172744,376356400
2011-12-09,11.794034957885742,11.80661970526717,11.716431015946213,11.770964121167356,296993200
2011-12-12,11.740704536437988,11.802428143318444,11.669093310997306,11.735910345597004,301067200
2011-12-13,11.649916648864746,11.847373785399837,11.59867993395442,11.775461722258807,338928800
2011-12-14,11.39163589477539,11.607070459863216,11.316429021067597,11.58669514739747,406887600
2011-12-15,11.354180335998535,11.498002843543663,11.335303611880773,11.48571813103978,256200000
2011-12-16,11.416501998901367,11.510286335764382,11.37305585438186,11.396726766254748,421478400
2011-12-19,11.45216178894043,11.531264343234369,11.400324996842077,11.459952349610024,235530400
2011-12-20,11.863849639892578,11.868344592766624,11.60347121364492,11.618452256295976,337215200
2011-12-21,11.878833770751953,11.90430250828265,11.745797381806348,11.886024256558324,262948000
2011-12-22,11.941757202148438,11.95913614494805,11.868348150913938,11.89531387575052,202358800
2011-12-23,12.084980964660645,12.092771525550429,11.969922773353733,11.975915512499721,269399200
2011-12-27,12.180859565734863,12.257565008816732,12.075689018360475,12.078086913561439,265076000
2011-12-28,12.064306259155273,12.232398189490869,12.025354255307104,12.191649164020749,228662000
2011-12-29,12.138615608215332,12.154496769132065,12.00048735291261,12.087079644843447,215978000
2011-12-30,12.135014533996582,12.17336724988638,12.089770570751849,12.090369044340783,179662000
2012-01-03,12.321687698364258,12.359741189230188,12.254870661806896,12.266856139260517,302220800
2012-01-04,12.38790512084961,12.425060099935473,12.26325935914952,12.284832417874965,260022000
2012-01-05,12.525436401367188,12.541016722439506,12.364834198922539,12.43315062241969,271269600
2012-01-06,12.656370162963867,12.666857052047026,12.561088050570845,12.577567676301054,318292800
2012-01-09,12.6362943649292,12.816671729943588,12.62490816577766,12.749255445739474,394024400
2012-01-10,12.681543350219727,12.764241545054652,12.629407323015455,12.761544412558633,258196400
2012-01-11,12.660869598388672,12.669858707110121,12.563789624493069,12.66476447878529,215084800
2012-01-12,12.626108169555664,12.67135213441374,12.547005640206113,12.652775449542924,212587200
2012-01-13,12.578766822814941,12.597943582218752,12.54430978340888,12.575472017440072,226021600
2012-01-17,12.725290298461914,12.763943065776248,12.67315426816308,12.710308450646535,242897200
2012-01-18,12.857423782348633,12.86820990964565,12.773227821535668,12.793003054995578,276791200
2012-01-19,12.816676139831543,12.925141505517818,12.779521961493671,12.888587401124289,261738400
2012-01-20,12.593451499938965,12.809185291819036,12.576971868618902,12.808886054934359,413974400
2012-01-23,12.80648422241211,12.837646452020183,12.653373406222602,12.664459568630157,306062400
2012-01-24,12.596749305725098,12.737276243032722,12.570981326637948,12.737276243032722,547638000
2012-01-25,13.38327693939209,13.616688111688084,13.295485317431393,13.616388874801537,958314000
2012-01-26,13.322453498840332,13.447098471685157,13.277808792672497,13.434215282762157,323985200
2012-01-27,13.401849746704102,13.437805366345616,13.296680019309221,13.313758118538136,299709200
2012-01-30,13.573542594909668,13.600209883334287,13.34522484035144,13.354812422625432,379341200
2012-01-31,13.677515029907227,13.73024953744012,13.575340821426487,13.650847739115672,391683600
2012-02-01,13.668822288513184,13.752719019002557,13.649647127410471,13.735340879173176,270046000
2012-02-02,13.636762619018555,13.698186183563408,13.602604812355159,13.660133497230813,186796400
2012-02-03,13.773391723632812,13.782980103001004,13.649944539660993,13.702080552377122,286599600
2012-02-06,13.901935577392578,13.932198506784516,13.729050272215707,13.734442936770002,249412800
2012-02-07,14.047561645507812,14.075128252282957,13.920217907935047,13.940293989005516,316223600
2012-02-08,14.282769203186035,14.286064009836565,14.073626590456108,14.097597548991773,407890000
2012-02-09,14.776853561401367,14.884121161184545,14.399019867186421,14.405012604620977,884214800
2012-02-10,14.784344673156738,14.910188963910757,14.638424311146537,14.710636400065534,631302000
2012-02-13,15.059406280517578,15.096260418406297,14.894309151934676,14.96741895402142,517216000
2012-02-14,15.264954566955566,15.267950136387391,15.041431000671118,15.121132029886349,460398400
2012-02-15,14.911690711975098,15.769230006343944,14.8883182312446,15.408775979270876,1506120000
2012-02-16,15.047725677490234,15.128026795123155,14.580901622133048,14.726822044113607,944552000
2012-02-17,15.045026779174805,15.214318058723736,14.990493653328839,15.074689637645024,535805200
2012-02-21,15.426448822021484,15.426448822021484,15.104945323591403,15.187643483504134,605595200
2012-02-22,15.372218132019043,15.445627165862996,15.25326429335184,15.373416679514392,483302400
2012-02-23,15.472594261169434,15.51574197261037,15.266149648040154,15.43334302938132,568027600
2012-02-24,15.652971267700195,15.667653074643194,15.540011765366321,15.570873163590047,415072000
2012-02-27,15.753351211547852,15.835449330198358,15.469301802259615,15.620014777739186,547582000
2012-02-28,16.042499542236328,16.042499542236328,15.756052939412948,15.81927515324229,600387200
2012-02-29,16.253131866455078,16.40804215026412,16.051182187738124,16.226765418302346,952011200
2012-03-01,16.313961029052734,16.42602446239446,16.143171946495546,16.424824314245694,683270000
2012-03-02,16.335229873657227,16.383768648206473,16.255527263208247,16.307064806870514,431712400
2012-03-05,15.975079536437988,16.40414846774111,15.760542670490318,16.342425653419127,809124400
2012-03-06,15.888182640075684,15.990955299183216,15.467502022391653,15.690427081370705,810238800
2012-03-07,15.901076316833496,16.113513802747814,15.679648918553982,16.084150169443898,798520800
2012-03-08,16.239646911621094,16.269608996653222,15.943911339149519,16.020916009941878,516457200
2012-03-09,16.334936141967773,16.411940846285066,16.27321172362209,16.306170991624736,418919200
2012-03-12,16.539581298828125,16.539581298828125,16.389764430317218,16.449091743827022,407282400
2012-03-13,17.021991729736328,17.02438882621623,16.65194756159102,16.705582995378382,690855200
2012-03-14,17.665590286254883,17.81959966967463,17.240713915377793,17.32011730275437,1418844000
2012-03-15,17.54513931274414,17.978104697303674,17.33509901481052,17.966119219496267,1159718000
2012-03-16,17.54543113708496,17.654196501890972,17.318611266047323,17.519962407553514,825487600
2012-03-19,18.010765075683594,18.030839551254697,17.649710950726767,17.92896618829869,901236000
2012-03-20,18.15638542175293,18.18454889359459,17.722520737243094,17.963123197423116,816662000
2012-03-21,18.05271339416504,18.26694942245726,18.02005496540057,18.059904681286778,644042000
2012-03-22,17.958032608032227,18.112642091894656,17.843872916995995,17.911289238372994,623870800
2012-03-23,17.859453201293945,18.031740059030025,17.810013501141494,17.992488815987574,430488800
2012-03-26,18.18694305419922,18.192038081464734,17.83577822114506,17.2012-03-27,18.41166687011712012-03-27,18.411670684814453,18.465603736299975,18.159381970410852,18.162977613856377,607129600
2012-03-28,18.505754470825195,18.62051262491651,18.28672425598092,18.528525279341117,655460400
2012-03-29,18.273239135742188,18.47399187586995,18.194437424470483,18.360731518024483,608238400
2012-03-30,17.964319229125977,18.294211050220902,17.916078088972846,18.240577246044285,731038000
2012-04-02,18.536014556884766,18.540208673536558,17.989188796214457,18.032635748222393,598351600
2012-04-03,18.85631561279297,18.94291026892283,18.652268103197787,18.79578976462784,834559600
2012-04-04,18.706199645996094,18.752642157390785,18.487169510166876,18.707398193390734,572980800
2012-04-05,18.986949920654297,19.01631352514895,18.678929709996453,18.786197277500246,641298000
2012-04-09,19.063358306884766,19.171525206385112,18.73586364026482,18.760732297953663,597536800
2012-04-10,18.829952239990234,19.29617608842153,18.756842431348073,19.174226661727197,889725200
2012-04-11,18.76283836364746,19.08254341234346,18.677142989617515,19.062468935335527,696614800
2012-04-12,18.660062789916992,18.916547220002645,18.592046402023136,18.72688063000394,614336800
2012-04-13,18.13451385498047,18.717894671709526,18.082977893010202,18.700215689288626,859644800
2012-04-16,17.382442474365234,18.285825945699166,17.326112323610385,18.27923473238858,1050786800
2012-04-17,18.268442153930664,18.27743046024785,17.136141185736523,17.346781512201957,1025528000
2012-04-18,18.227689743041992,18.5845496003348,18.05899701107568,18.388890354243117,954531200
2012-04-19,17.601470947265625,18.119531667886623,17.513978552067282,17.984398194521532,834719200
2012-04-20,17.168209075927734,17.816609183634593,17.091503599217642,17.719528389620873,1030985200
2012-04-23,17.12984275817871,17.278760245363394,16.678001671737515,17.09718434770019,966529200
2012-04-24,16.787675857543945,17.00970164836284,16.62947074013697,16.857489270266534,1076149200
2012-04-25,18.27742576599121,18.517130408253852,18.157574244958163,18.446417722808974,905777600
2012-04-26,18.208513259887695,18.417955002964977,18.04161914645997,18.40536945603979,536068400
2012-04-27,18.067689895629883,18.162973625916717,17.992783073924333,18.129715131496,406722400
2012-04-30,17.49779510498047,17.92986272031784,17.46843148842902,17.91188450604233,506144800
2012-05-01,17.442359924316406,17.880717804991026,17.415393409732452,17.525357325926066,610999200
2012-05-02,17.557723999023438,17.600271646921442,17.344387285716653,17.385736385783765,427389200
2012-05-03,17.433073043823242,17.720119563319816,17.38752983998232,17.693153045237977,390549600
2012-05-04,16.936594009399414,17.32940892065027,16.93419691336654,17.29105698432191,529992400
2012-05-07,17.06333351135254,17.161912061479462,16.81613824373182,16.82422884092424,460118400
2012-05-08,17.024377822875977,17.123854062101895,16.741227785036216,17.066325383964504,497252000
2012-05-09,17.054338455200195,17.198162538576067,16.80474776766972,16.89014226704503,480704000
2012-05-10,17.0944881439209,17.25509028221802,17.032166884523907,17.2161382949474,333200000
2012-05-11,16.98033905029297,17.21285254898284,16.9096263223582,16.92910232624356,399546000
2012-05-14,16.7259521484375,17.004308100323602,16.707375455889334,16.856291433598418,352626400
2012-05-15,16.574634552001953,16.87576283205727,16.532086912810158,16.82272910163888,476336000
2012-05-16,16.362197875976562,16.686098573677345,16.211184074276975,16.60100329174223,560896000
2012-05-17,15.883988380432129,16.404745320411514,15.883988380432129,16.339126038292815,717220000
2012-05-18,15.891772270202637,16.28218981250809,15.646076499371622,15.999039842394339,732292400
2012-05-21,16.81763458251953,16.825425942160205,16.001742091250325,16.015226952144133,631106000
2012-05-22,16.68849754333496,17.19517121169238,16.556959725891847,17.06543041580604,694870400
2012-05-23,17.09569549560547,17.162812572697135,16.576436258902948,16.704376836942426,584897600
2012-05-24,16.938695907592773,17.27368295717688,16.81614634393659,17.254805421367156,496230000
2012-05-25,16.847898483276367,16.954567627587917,16.7334395790712,16.91681417541656,328507200
2012-05-29,17.146934509277344,17.198771313731218,16.938393543973962,17.105886237750184,380508800
2012-05-30,17.353679656982422,17.378249091983754,16.97584578410175,17.054948355446086,529429600
2012-05-31,17.310529708862305,17.423489237558837,17.12266174343387,17.400716829562345,491674400
2012-06-01,16.80894660949707,17.158316063188725,16.7948648741688,17.05374477660153,520987600
2012-06-04,16.907821655273438,17.004003092377868,16.43470742883522,16.824225767079707,556995600
2012-06-05,16.864072799682617,16.97313900524597,16.729240227119337,16.817331054553573,388214400
2012-06-06,17.122657775878906,17.194268189350506,16.944077397049,17.012093768182837,401455600
2012-06-07,17.130451202392578,17.298243089347203,17.09389629556145,17.297345378669025,379766800
2012-06-08,17.38812828063965,17.395919639308733,17.048947346933222,17.126851332442715,347516400
2012-06-11,17.11397361755371,17.63323127432418,17.097792421405643,17.60986039124047,591264800
2012-06-12,17.263477325439453,17.277259817107456,16.98002813478346,17.212541473554605,435380400
2012-06-13,17.143634796142578,17.333000538156117,17.090300221899838,17.21434751248781,293580000
2012-06-14,17.124757766723633,17.18378584448609,16.9968171925168,17.116068695419955,345573200
2012-06-15,17.20265769958496,17.217339506277334,17.06542641237718,17.108873358808207,335255200
2012-06-18,17.551729202270508,17.6149513927905,17.090000305978766,17.10767928446126,440412000
2012-06-19,17.600576400756836,17.678179589731098,17.471435643585316,17.480423954218534,361404400
2012-06-20,17.5505313873291,17.655701141617335,17.40251315517808,17.624538903207508,358943200
2012-06-21,17.308734893798828,17.624844341808675,17.301842842445314,17.541547652429575,326351200
2012-06-22,17.44146156311035,17.44415789467617,17.24130895049756,17.349775088495104,284471600
2012-06-25,17.10198402404785,17.372550136587044,17.08999854837662,17.29764171374037,304382400
2012-06-26,17.139745712280273,17.213454022798224,16.998918705735992,17.11877031967315,276536400
2012-06-27,17.213743209838867,17.280860266482282,17.136439300023483,17.228724252785142,202997200
2012-06-28,17.050451278686523,17.198768781527395,16.947379359291286,17.128955366334957,282836400
2012-06-29,17.49839973449707,17.49839973449707,17.20625967720216,17.31862074533174,421500800
2012-07-02,17.75368309020996,17.782147401881474,17.48641331686212,17.520271894029737,400092000
2012-07-03,17.960128784179688,17.97780776626247,17.798030376684775,17.824396831045565,241712800
2012-07-05,18.2756404876709,18.407477565554075,17.967320819536962,17.994586586032707,484383200
2012-07-06,18.15398597717285,18.230691429845557,18.02514609979843,18.190241645081592,418930400
2012-07-09,18.39398765563965,18.394286892478238,18.100949980220378,18.136605569725376,379405600
